file_path,folder,mono_probability,prediction,uncertain,label_studio_id,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y014_cell_0006_slide1_5.png,Clustered_cell,0.4948,NonMonocyte,TRUE,495179,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0071_slide2_4.png,Clustered_cell,0.4949,NonMonocyte,TRUE,63157,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0077_slide1_5.png,Unusable,0.4951,NonMonocyte,TRUE,59148,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0016_slide2_7.png,Clustered_cell,0.4951,NonMonocyte,TRUE,64311,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0311_slide1_4.png,Unusable,0.4951,NonMonocyte,TRUE,68031,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0083_slide1_6.png,Clustered_cell,0.4951,NonMonocyte,TRUE,67085,Unusable
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y009_cell_0016_slide1_4.png,Monocyte_without_RBC,0.496,NonMonocyte,TRUE,483981,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0064_slide2_5.png,Monocyte_without_RBC,0.4962,NonMonocyte,TRUE,63082,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0175_slide1_1.png,Unusable,0.4965,NonMonocyte,TRUE,221992,x
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0323_slide1_2.png,Clustered_cell,0.4967,NonMonocyte,TRUE,220219,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0033_slide2_4.png,Monocyte_without_RBC,0.4968,NonMonocyte,TRUE,56817,Rbc alone
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0015_slide1_6.png,Clustered_cell,0.4969,NonMonocyte,TRUE,62415,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0050_slide1_3.png,Clustered_cell,0.4969,NonMonocyte,TRUE,64814,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0034_slide1_4.png,Clustered_cell,0.4976,NonMonocyte,TRUE,494836,Unusable
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0082_slide1_5.png,Clustered_cell,0.4979,NonMonocyte,TRUE,57404,Unusable
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0027_slide1_6.png,Monocyte_without_RBC,0.4979,NonMonocyte,TRUE,66430,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0198_slide1_1.png,Monocyte_without_RBC,0.4981,NonMonocyte,TRUE,219864,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0009_slide1_1.png,Clustered_cell,0.4981,NonMonocyte,TRUE,494745,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y009_cell_0015_slide1_1.png,Clustered_cell,0.4983,NonMonocyte,TRUE,483959,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0243_slide1_4.png,Clustered_cell,0.4984,NonMonocyte,TRUE,65847,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0057_slide1_2.png,Clustered_cell,0.4985,NonMonocyte,TRUE,58929,Unusable
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0033_slide1_2.png,Monocyte_without_RBC,0.4986,NonMonocyte,TRUE,66516,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0007_slide1_1.png,Clustered_cell,0.4987,NonMonocyte,TRUE,66094,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0057_slide1_6.png,Clustered_cell,0.4989,NonMonocyte,TRUE,57132,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0113_slide1_4.png,Monocyte_without_RBC,0.4989,NonMonocyte,TRUE,221675,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0041_slide1_2.png,Monocyte_without_RBC,0.499,NonMonocyte,TRUE,58735,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0045_slide1_2.png,Clustered_cell,0.499,NonMonocyte,TRUE,66682,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0209_slide1_1.png,Clustered_cell,0.4992,NonMonocyte,TRUE,219908,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0061_slide2_7.png,Monocyte_without_RBC,0.4993,NonMonocyte,TRUE,66886,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0052_slide2_4.png,Monocyte_without_RBC,0.4993,NonMonocyte,TRUE,221114,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0126_slide1_1.png,Clustered_cell,0.4993,NonMonocyte,TRUE,221750,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0007_slide2_8.png,Monocyte_without_RBC,0.4995,NonMonocyte,TRUE,58238,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0007_slide1_1.png,Clustered_cell,0.4999,NonMonocyte,TRUE,494737,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0056_slide1_5.png,Monocyte_without_RBC,0.5001,Monocyte,TRUE,66827,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0003_slide2_4.png,Lymphocyte,0.5008,Monocyte,TRUE,56216,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0109_slide1_6.png,Clustered_cell,0.5008,Monocyte,TRUE,59377,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0014_slide1_4.png,Unusable,0.5008,Monocyte,TRUE,56468,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0113_slide1_2.png,Clustered_cell,0.501,Monocyte,TRUE,59397,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0126_slide2_4.png,Monocyte_without_RBC,0.5011,Monocyte,TRUE,469806,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0073_slide1_2.png,Clustered_cell,0.5011,Monocyte,TRUE,66991,
D:/MMA_LabelledData/Sliced\Unusable\tile_x018_y013_cell_0090_slide1_5.png,Unusable,0.5014,Monocyte,TRUE,495145,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y011_cell_0070_slide1_3.png,Clustered_cell,0.5014,Monocyte,TRUE,494693,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0160_slide1_1.png,Unusable,0.5014,Monocyte,TRUE,221929,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0065_slide1_5.png,Unusable,0.5014,Monocyte,TRUE,59020,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0267_slide1_5.png,Clustered_cell,0.5015,Monocyte,TRUE,60088,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0015_slide2_4.png,Monocyte_without_RBC,0.5016,Monocyte,TRUE,68333,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0266_slide1_4.png,Clustered_cell,0.5016,Monocyte,TRUE,65879,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0019_slide2_4.png,Monocyte_without_RBC,0.5016,Monocyte,TRUE,64356,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0028_slide2_3.png,Monocyte_without_RBC,0.5024,Monocyte,TRUE,62609,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0144_slide1_6.png,Clustered_cell,0.5026,Monocyte,TRUE,57768,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0019_slide1_5.png,Monocyte_without_RBC,0.5027,Monocyte,TRUE,66308,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0037_slide2_5.png,Unusable,0.5027,Monocyte,TRUE,66582,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0363_slide1_2.png,Monocyte_without_RBC,0.5028,Monocyte,TRUE,220259,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0018_slide2_4.png,Clustered_cell,0.5028,Monocyte,TRUE,220614,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y009_cell_0015_slide2_3.png,Monocyte_without_RBC,0.5031,Monocyte,TRUE,483969,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y013_cell_0050_slide1_3.png,Monocyte_without_RBC,0.5034,Monocyte,TRUE,495090,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0129_slide1_6.png,Unusable,0.5037,Monocyte,TRUE,63533,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y012_cell_0015_slide1_1.png,Clustered_cell,0.5041,Monocyte,TRUE,494769,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0101_slide1_2.png,Clustered_cell,0.5042,Monocyte,TRUE,59324,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0111_slide1_6.png,Clustered_cell,0.5046,Monocyte,TRUE,57631,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0030_slide2_4.png,Monocyte_without_RBC,0.5046,Monocyte,TRUE,62638,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0191_slide1_6.png,Clustered_cell,0.5048,Monocyte,TRUE,63769,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0020_slide2_4.png,Monocyte_without_RBC,0.5049,Monocyte,TRUE,60545,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0186_slide1_4.png,Unusable,0.5049,Monocyte,TRUE,57892,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y013_cell_0006_slide1_4.png,Clustered_cell,0.505,Monocyte,TRUE,494930,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0032_slide1_7.png,Monocyte_without_RBC,0.5053,Monocyte,TRUE,220826,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0325_slide1_5.png,Clustered_cell,0.5053,Monocyte,TRUE,58065,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0101_slide1_8.png,Lymphocyte,0.5056,Monocyte,TRUE,57570,Rbc alone
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y006_cell_0219_slide1_4.png,Monocyte_without_RBC,0.5056,Monocyte,TRUE,479993,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0071_slide1_4.png,Lymphocyte,0.5057,Monocyte,TRUE,59085,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0109_slide1_5.png,Monocyte_without_RBC,0.5058,Monocyte,TRUE,63416,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0015_slide1_6.png,Lymphocyte,0.506,Monocyte,TRUE,60461,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0030_slide1_2.png,Monocyte_without_RBC,0.5062,Monocyte,TRUE,60676,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0040_slide2_6.png,Monocyte_without_RBC,0.5064,Monocyte,TRUE,220948,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0198_slide1_2.png,Clustered_cell,0.5064,Monocyte,TRUE,219865,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0006_slide2_1.png,Monocyte_without_RBC,0.507,Monocyte,TRUE,62242,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0041_slide1_2.png,Monocyte_without_RBC,0.5072,Monocyte,TRUE,62783,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0140_slide1_4.png,Lymphocyte,0.5074,Monocyte,TRUE,59561,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0022_slide1_5.png,Monocyte_without_RBC,0.5074,Monocyte,TRUE,64397,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0058_slide1_5.png,Monocyte_without_RBC,0.5075,Monocyte,TRUE,221187,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0133_slide1_4.png,Monocyte_without_RBC,0.5077,Monocyte,TRUE,219583,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y007_cell_0002_slide3_7.png,Unusable,0.5079,Monocyte,TRUE,68085,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0051_slide2_6.png,Clustered_cell,0.508,Monocyte,TRUE,57062,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0129_slide1_6.png,Clustered_cell,0.5082,Monocyte,TRUE,219564,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0220_slide1_6.png,Unusable,0.5083,Monocyte,TRUE,63846,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0019_slide1_3.png,Clustered_cell,0.5085,Monocyte,TRUE,64347,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0024_slide1_4.png,Clustered_cell,0.5086,Monocyte,TRUE,66383,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0188_slide1_6.png,Clustered_cell,0.5087,Monocyte,TRUE,63760,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0037_slide1_5.png,Monocyte_without_RBC,0.5088,Monocyte,TRUE,62730,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0011_slide3_7.png,Monocyte_without_RBC,0.5094,Monocyte,TRUE,220506,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0135_slide1_5.png,Clustered_cell,0.5096,Monocyte,TRUE,57737,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0261_slide1_2.png,Clustered_cell,0.5096,Monocyte,TRUE,220105,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0043_slide2_2.png,Clustered_cell,0.5096,Monocyte,TRUE,56954,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y005_cell_0163_slide1_4.png,Lymphocyte,0.5096,Monocyte,TRUE,65683,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0016_slide1_2.png,Monocyte_without_RBC,0.5097,Monocyte,TRUE,64298,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0015_slide1_4.png,Clustered_cell,0.5097,Monocyte,TRUE,58378,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0001_slide1_5.png,Clustered_cell,0.5097,Monocyte,TRUE,56161,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0015_slide2_4.png,Monocyte_without_RBC,0.5098,Monocyte,TRUE,60467,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0016_slide2_2.png,Monocyte_without_RBC,0.5099,Monocyte,TRUE,68347,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0222_slide1_4.png,Unusable,0.5101,Monocyte,TRUE,63849,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y007_cell_0013_slide1_5.png,Clustered_cell,0.5106,Monocyte,TRUE,68293,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0236_slide1_5.png,Monocyte_without_RBC,0.5107,Monocyte,TRUE,62019,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0074_slide2_6.png,Clustered_cell,0.5109,Monocyte,TRUE,57332,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0102_slide1_3.png,Clustered_cell,0.511,Monocyte,TRUE,59332,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0001_slide2_6.png,Monocyte_without_RBC,0.5111,Monocyte,TRUE,56170,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0064_slide2_6.png,Monocyte_without_RBC,0.5111,Monocyte,TRUE,64991,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0138_slide2_2.png,Clustered_cell,0.5114,Monocyte,TRUE,63571,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0121_slide2_3.png,Monocyte_without_RBC,0.5115,Monocyte,TRUE,57683,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0125_slide1_6.png,Clustered_cell,0.5117,Monocyte,TRUE,67446,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0008_slide1_3.png,Unusable,0.5118,Monocyte,TRUE,220434,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0077_slide2_3.png,Monocyte_without_RBC,0.5119,Monocyte,TRUE,59153,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0066_slide1_4.png,Clustered_cell,0.5124,Monocyte,TRUE,65007,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0067_slide1_5.png,Unusable,0.5126,Monocyte,TRUE,61133,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0121_slide1_4.png,Clustered_cell,0.5136,Monocyte,TRUE,65503,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0001_slide2_4.png,Monocyte_without_RBC,0.5139,Monocyte,TRUE,68050,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0077_slide2_4.png,Monocyte_without_RBC,0.514,Monocyte,TRUE,63213,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0096_slide2_2.png,Monocyte_without_RBC,0.5141,Monocyte,TRUE,57535,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0173_slide1_1.png,Clustered_cell,0.5143,Monocyte,TRUE,219764,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0111_slide2_2.png,Monocyte_without_RBC,0.5146,Monocyte,TRUE,67336,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0099_slide1_2.png,Clustered_cell,0.5153,Monocyte,TRUE,59310,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0074_slide1_3.png,Clustered_cell,0.5157,Monocyte,TRUE,65088,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0018_slide1_8.png,Clustered_cell,0.5166,Monocyte,TRUE,220610,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0134_slide1_2.png,Monocyte_without_RBC,0.5167,Monocyte,TRUE,221799,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0037_slide2_2.png,Monocyte_without_RBC,0.5169,Monocyte,TRUE,220902,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0013_slide1_1.png,Unusable,0.5171,Monocyte,TRUE,58340,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0010_slide1_4.png,Monocyte_without_RBC,0.5172,Monocyte,TRUE,64195,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0131_slide1_2.png,Monocyte_without_RBC,0.5172,Monocyte,TRUE,469832,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0012_slide2_4.png,Lymphocyte,0.5181,Monocyte,TRUE,56432,Rbc alone
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0074_slide1_4.png,Clustered_cell,0.5182,Monocyte,TRUE,67002,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0042_slide2_2.png,Unusable,0.5183,Monocyte,TRUE,58756,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0011_slide1_5.png,Clustered_cell,0.5183,Monocyte,TRUE,60390,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0018_slide1_3.png,Clustered_cell,0.5187,Monocyte,TRUE,64331,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0064_slide1_2.png,Monocyte_without_RBC,0.5188,Monocyte,TRUE,64983,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0016_slide2_4.png,Monocyte_without_RBC,0.5188,Monocyte,TRUE,56517,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0017_slide2_3.png,Monocyte_without_RBC,0.519,Monocyte,TRUE,60498,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0238_slide1_6.png,Monocyte_without_RBC,0.519,Monocyte,TRUE,63882,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0016_slide1_1.png,Clustered_cell,0.5191,Monocyte,TRUE,220571,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0015_slide2_2.png,Lymphocyte,0.5194,Monocyte,TRUE,56495,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0018_slide2_7.png,Lymphocyte,0.5194,Monocyte,TRUE,60518,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0024_slide2_7.png,Clustered_cell,0.5195,Monocyte,TRUE,220713,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0062_slide1_3.png,Unusable,0.5195,Monocyte,TRUE,64962,Clustered cell
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0011_slide1_1.png,Monocyte_without_RBC,0.5197,Monocyte,TRUE,58302,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0009_slide2_4.png,Monocyte_without_RBC,0.5198,Monocyte,TRUE,220463,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0142_slide1_5.png,Clustered_cell,0.5199,Monocyte,TRUE,59574,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0056_slide2_7.png,Monocyte_without_RBC,0.52,Monocyte,TRUE,62992,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0051_slide2_1.png,Unusable,0.5201,Monocyte,TRUE,60968,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0117_slide2_3.png,Monocyte_without_RBC,0.5207,Monocyte,TRUE,57663,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0025_slide2_3.png,Monocyte_without_RBC,0.5207,Monocyte,TRUE,220725,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0077_slide2_6.png,Clustered_cell,0.5208,Monocyte,TRUE,67034,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0020_slide1_2.png,Unusable,0.5209,Monocyte,TRUE,62486,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0122_slide2_2.png,Clustered_cell,0.521,Monocyte,TRUE,61587,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0123_slide1_2.png,Monocyte_without_RBC,0.5211,Monocyte,TRUE,469784,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0005_slide2_1.png,Monocyte_without_RBC,0.5211,Monocyte,TRUE,68142,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0036_slide2_2.png,Monocyte_without_RBC,0.5213,Monocyte,TRUE,60768,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0054_slide1_3.png,Clustered_cell,0.5214,Monocyte,TRUE,62958,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y011_cell_0064_slide1_3.png,Clustered_cell,0.5215,Monocyte,TRUE,494687,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0215_slide1_4.png,Monocyte_without_RBC,0.5216,Monocyte,TRUE,65791,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0062_slide1_3.png,Monocyte_without_RBC,0.5224,Monocyte,TRUE,66889,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0007_slide1_3.png,Clustered_cell,0.5226,Monocyte,TRUE,58225,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0097_slide2_6.png,Clustered_cell,0.5226,Monocyte,TRUE,63348,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0030_slide1_7.png,Unusable,0.5229,Monocyte,TRUE,64527,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0211_slide1_6.png,Monocyte_without_RBC,0.523,Monocyte,TRUE,59888,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0003_slide3_3.png,Monocyte_without_RBC,0.523,Monocyte,TRUE,68105,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0026_slide1_4.png,Lymphocyte,0.5231,Monocyte,TRUE,56694,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0094_slide2_6.png,Unusable,0.5236,Monocyte,TRUE,63330,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0268_slide1_4.png,Unusable,0.5236,Monocyte,TRUE,220127,
D:/MMA_LabelledData/Sliced\Unusable\tile_x017_y006_cell_0171_slide1_4.png,Unusable,0.5237,Monocyte,TRUE,479857,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0019_slide2_6.png,Monocyte_without_RBC,0.5239,Monocyte,TRUE,220632,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0003_slide1_1.png,Monocyte_without_RBC,0.524,Monocyte,TRUE,220325,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0069_slide2_4.png,Clustered_cell,0.5242,Monocyte,TRUE,63136,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0099_slide2_1.png,Monocyte_without_RBC,0.5245,Monocyte,TRUE,65340,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0127_slide2_1.png,Monocyte_without_RBC,0.5247,Monocyte,TRUE,67462,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0089_slide1_8.png,Clustered_cell,0.5248,Monocyte,TRUE,57474,
